ObservationDate,Country/Region,Confirmed,Deaths,Recovered,Tests,Population,Latitude,Longitude
2021-08-14,US,454,7,361,1243,331000000,25.671417208603756,-90.84313008750541
2021-10-11,India,580,17,388,2429,1380000000,12.759367936928236,-43.168928828692785
2021-08-15,Spain,490,13,428,2876,47000000,8.662352255174525,131.70407138019766
2021-07-19,China,495,8,293,3828,1402000000,-20.11524520658797,23.623838578324523
2022-03-04,Spain,615,16,273,2821,47000000,3.886790556780653,72.65593814127007
2020-06-16,Taiwan,304,7,272,2134,24000000,-28.48882991524788,110.22669930285053
2020-08-03,China,281,2,114,1342,1402000000,55.96305240389623,-92.25124696829317
2020-05-18,China,295,8,116,1745,1402000000,22.43593587190265,-36.179647687444
2020-07-04,India,319,2,159,1303,1380000000,-11.028512395323538,6.910983025235737
2021-09-28,Brazil,536,4,233,1703,212000000,-32.963573683599286,-86.23431546074019
2022-03-25,US,489,7,266,2018,331000000,51.2794346796674,47.096223406575575
2021-11-29,Spain,493,4,232,1955,47000000,-38.49527496993809,-85.06071427926298
2021-10-08,US,544,12,313,4384,331000000,8.260245337597595,74.55256243841654
2021-10-13,US,513,12,132,2164,331000000,53.76782049048977,37.19905393215441
2021-12-15,Italy,513,13,273,3198,60000000,-7.011752886893753,16.729121768952012
2020-12-18,US,343,4,92,2140,331000000,39.19205893058603,125.09017158002996
2022-02-25,Brazil,545,7,135,2109,212000000,23.343143870045907,118.6963628038942
2020-02-02,US,240,5,148,2128,331000000,4.34975754339181,116.52524576889584
2021-04-08,Italy,392,3,79,1157,60000000,48.241536657272064,-121.6435848363134
2021-04-29,Brazil,408,6,149,2687,212000000,-4.382983223464343,-47.47566095403046
2020-05-21,US,295,4,146,1542,331000000,24.894091791292297,-54.225268185400054
2021-12-17,India,530,8,397,2677,1380000000,57.0644919466898,-31.400894334868298
2022-02-09,US,505,11,166,1854,331000000,55.48840064916894,-62.0014028969251
2020-04-09,Brazil,311,7,192,2982,212000000,49.283313251713665,14.955830150738791
2021-02-25,India,378,9,245,2609,1380000000,-34.87679779063907,124.86246705252478
2021-07-19,Brazil,438,8,389,2837,212000000,-16.022946615772604,-82.36181871565412
2021-08-09,China,522,6,248,4630,1402000000,-13.111513870734012,-75.67882093724702
2020-02-14,Spain,244,5,78,2170,47000000,31.146494344397254,-53.87110532075242
2020-12-14,US,387,2,139,3176,331000000,3.7711427144109138,-55.83825240478302
2020-08-10,US,367,9,147,2367,331000000,-4.027614094288353,106.11198170710969
2021-10-04,Spain,469,6,308,2225,47000000,25.469064793563675,11.478627452159941
2021-10-05,Brazil,521,12,208,3350,212000000,20.498545975362376,59.5005194419806
2021-08-15,China,499,3,234,3337,1402000000,39.12088954150998,-7.86241738557969
2020-03-16,Spain,252,4,165,1920,47000000,-7.651606717563126,-56.77940244828824
2020-10-01,Spain,339,9,104,1423,47000000,20.56751016845446,-36.32266818970403
2021-10-20,US,520,15,200,2774,331000000,33.979014482629125,-102.53029615985187
2020-04-10,US,305,7,66,2106,331000000,4.639478272152168,-88.49141093064128
2021-12-31,US,543,5,240,4521,331000000,9.052312209827122,-54.878253271869426
2021-09-25,Brazil,506,9,202,3080,212000000,37.02907566426504,17.20212244739224
2020-12-14,China,374,7,97,755,1402000000,49.646891752859176,-110.02524189357615
2020-01-28,China,282,2,119,2730,1402000000,32.11421004878173,-62.21907805967399
2021-04-03,China,376,4,93,1788,1402000000,23.65715352205119,61.85016791142613
2022-01-14,US,514,4,164,4341,331000000,-7.294948616308417,-56.201297047919084
2020-12-12,Brazil,362,10,114,2947,212000000,-22.537557551312613,47.16967963430463
2022-01-29,US,568,13,253,1971,331000000,-26.2168982913183,-109.34367775788826
2020-09-06,Italy,386,5,261,1435,60000000,6.898328105175203,95.25317880002513
2020-04-27,Brazil,235,2,201,2532,212000000,-13.88391501520032,113.55757404117091
2020-08-19,Brazil,344,8,161,2034,212000000,13.206351237080696,-87.76045481844018
2021-10-31,Italy,493,14,439,3304,60000000,-35.06131978953199,-71.71789522013373
2020-11-27,Brazil,394,4,143,2845,212000000,8.343731857226693,-42.7540861255589
2022-01-08,Spain,531,15,184,2968,47000000,45.655142399822125,58.13392772907906
2022-03-06,Italy,579,14,447,3389,60000000,3.3862208599663433,34.23953105251718
2021-02-28,US,459,9,115,3429,331000000,26.40548901406858,-41.00735804558167
2020-06-20,Taiwan,315,7,264,1177,24000000,21.903486464868216,-127.51152500280054
2021-09-03,India,478,10,124,2150,1380000000,58.60375910509835,76.78245565583867
2020-08-05,Spain,330,4,129,2013,47000000,-39.66431835164361,18.617731387837324
2021-12-24,Italy,560,16,349,1627,60000000,-9.100383334028603,-54.8928781763868
2020-06-04,China,276,5,75,1194,1402000000,18.369198351144,60.58403814502907
2022-01-31,India,565,9,170,2255,1380000000,45.193082093388256,76.60393063781308
2020-08-17,India,326,4,249,983,1380000000,5.918097030280947,-49.82562873614589
2021-06-30,Spain,480,13,201,1779,47000000,12.671931354955959,-90.1327981356472
2020-08-05,US,340,5,141,2482,331000000,-20.427249720103553,-28.93166866341791
2021-03-31,India,403,7,221,2919,1380000000,21.273311379588883,-50.61207016786311
2022-01-02,US,523,9,426,2355,331000000,-7.089163930434772,55.25429045182133
2020-10-08,India,375,4,149,2145,1380000000,31.92363335783746,85.55014964656303
2020-02-22,India,283,6,152,1517,1380000000,57.42260284736699,123.97487599615263
2020-03-16,India,269,6,107,1868,1380000000,14.123853121967933,140.7261422630308
2021-05-09,Taiwan,445,9,295,2627,24000000,46.29140321050498,64.47268670996971
2022-02-15,Italy,573,12,378,4043,60000000,45.05882877369859,104.43442949111821
2020-09-21,US,340,5,290,1639,331000000,-12.324246996813802,-90.6082697218243
2020-03-25,Italy,252,3,149,1888,60000000,20.53464928141816,106.46406060279864
2021-03-18,Brazil,413,5,311,1082,212000000,-7.829147549126347,-67.45456831212925
2021-07-21,US,462,2,361,2250,331000000,-6.927527482285399,-110.9146305002886
2021-02-10,Taiwan,408,7,135,3653,24000000,-27.402808526795262,-1.7963561281166562
2021-06-02,Italy,508,8,219,3106,60000000,9.427163817187825,-88.03711639472743
2021-03-24,India,420,8,320,2101,1380000000,-4.074866160988819,89.7973436930794
2020-07-25,US,269,5,134,2117,331000000,-8.26816423279486,7.180676664467683
2020-03-17,US,278,5,141,914,331000000,2.3921368126018976,142.05374636627914
2021-05-01,Taiwan,423,12,203,3026,24000000,-23.747794031904867,-95.96724591827855
2021-01-04,Taiwan,417,3,118,2563,24000000,59.9010092012787,-115.85157295238203
2020-12-02,Italy,407,9,304,1622,60000000,7.935982321684712,15.066256320792178
2020-02-03,Spain,283,6,61,2528,47000000,26.26483523914392,45.46501518810564
2021-01-16,China,421,4,101,1096,1402000000,-11.491560088581053,-49.89692251083808
2020-03-23,Spain,273,8,125,2854,47000000,21.027651076102828,95.42408891003532
2020-06-07,Italy,299,5,73,1105,60000000,28.56073384837478,96.04666616363662
2020-10-09,US,342,4,240,1754,331000000,-10.296417531341703,26.758410327273822
2020-02-14,Spain,250,4,102,1254,47000000,38.14920650402196,117.55594000409161
2021-05-31,India,426,9,291,3000,1380000000,51.190314789114765,-70.89301344029249
2020-12-23,Spain,420,2,211,2986,47000000,-26.865774343419954,-33.687260564306925
2021-06-01,Spain,505,8,400,3842,47000000,28.030178441331728,34.09457494982448
2022-03-26,Brazil,636,11,175,4036,212000000,52.55565032691722,88.13310819603473
2020-10-20,Brazil,353,8,111,2252,212000000,-14.227238480785974,-32.69502073013879
2021-02-15,Italy,418,5,259,3682,60000000,53.67286068761803,139.31677853477487
2021-08-14,China,444,5,261,3463,1402000000,10.68841014725367,50.64528125702387
2020-08-25,China,333,8,148,1792,1402000000,50.23157180742366,134.11676926330443
2020-03-16,India,247,3,166,1562,1380000000,13.017060950437802,81.28571732179321
2020-05-26,Taiwan,280,3,217,2092,24000000,31.086501700712574,78.26075231056925
2020-03-07,Italy,297,5,74,617,60000000,44.717325222039136,-124.18775212148199
2020-11-29,Taiwan,372,10,262,892,24000000,-2.119970609379074,143.59925972865295
2021-12-18,US,504,13,383,2983,331000000,19.46611582221616,-60.15050519845063
2020-03-05,India,279,7,181,1356,1380000000,14.488328240380234,-100.44864604658713
2021-08-11,China,485,2,217,2678,1402000000,22.162713335161712,-89.27715908596956
2020-03-03,India,288,7,102,2085,1380000000,1.3328557099700262,9.965694038976409
2021-12-12,US,583,9,247,1967,331000000,54.60860994724402,-115.77725133578423
2021-02-12,India,407,9,277,1982,1380000000,26.36974213977642,147.47385823152018
2020-04-28,US,276,7,110,1114,331000000,58.240574410190945,-8.28237095043437
2020-03-30,US,281,8,130,907,331000000,5.485088021315633,-88.67067963317317
2020-01-27,US,237,5,92,757,331000000,39.0367545070834,57.147528662143
2022-03-10,Brazil,523,3,189,2897,212000000,21.857762898196796,6.487868916830621
2020-03-30,China,291,8,114,872,1402000000,5.650549180678823,105.91536326291865
2021-08-24,India,502,10,298,3915,1380000000,-2.508210293383712,-43.781199546270784
2021-03-02,US,383,6,183,1668,331000000,45.1758799833822,98.38423053346585
2021-11-01,India,526,8,310,1459,1380000000,-7.161257906298154,10.495926824790928
2021-03-05,Brazil,379,6,103,2454,212000000,-14.709059325107429,91.36528394324819
2021-02-06,Spain,401,2,171,2881,47000000,-37.534760415378805,-88.63813873173893
2021-10-23,Spain,460,2,313,1291,47000000,-29.12320683179551,-4.786139409598306
2020-11-13,US,434,9,120,2199,331000000,29.052725655582464,-119.07769239622337
2021-05-13,Brazil,429,7,170,2775,212000000,11.369097189010404,134.68557097112478
2021-12-02,India,569,8,512,1937,1380000000,-0.8165741502454935,127.56904456885633
2021-06-27,Spain,485,10,263,2744,47000000,2.619116960285311,-105.77757371082632
2020-05-16,Brazil,264,1,84,2088,212000000,-5.52650029450254,-49.78182374278738
2021-10-30,Spain,569,15,259,4765,47000000,21.241261632051923,31.947361256746603
2021-03-24,India,474,11,343,2010,1380000000,27.756127725807048,-59.76302577862373
2020-10-09,China,334,3,96,2302,1402000000,-1.9530528767841204,83.37831839409236
2020-12-20,Italy,353,10,272,1539,60000000,35.114267141837004,124.10000085918722
2020-06-13,Taiwan,287,8,212,1822,24000000,-31.52415783746295,39.33922734781743
2020-02-20,Brazil,254,6,215,1132,212000000,-12.004072416203925,-64.95619482170117
2022-02-03,US,558,8,267,2503,331000000,19.428169194725065,126.44094194976071
2020-04-18,China,281,6,150,1236,1402000000,-36.664708849256996,107.30485273883374
2021-07-16,Italy,543,6,175,3118,60000000,59.74323033952432,80.82491736192685
2020-09-06,US,337,6,288,1407,331000000,-39.091217958033916,-35.13906790156874
2020-12-13,India,391,3,117,1334,1380000000,8.58822547832078,-118.3383133450227
2020-07-20,Taiwan,368,10,199,2483,24000000,-16.081058147902358,-51.60201366913738
2020-03-13,Brazil,318,5,182,1525,212000000,-3.7186326048348377,-85.8038623699714
2021-06-27,China,441,3,164,1392,1402000000,50.757883202651584,79.19554774132504
2022-01-03,Spain,522,9,273,4199,47000000,59.86479505873824,64.67331721413521
2021-06-29,Taiwan,528,6,443,2502,24000000,-25.756412469473133,-53.161813695587156
2021-04-29,US,412,11,202,912,331000000,32.620563952953944,-16.907665774218884
2020-03-13,US,244,5,174,598,331000000,18.078141333145098,34.423442216961575
2020-09-01,Brazil,323,3,235,1115,212000000,-27.217174753386285,-8.355250427478026
2021-12-12,US,504,8,429,1384,331000000,-4.687239357735081,-51.199508999961154
2020-06-02,India,311,1,156,628,1380000000,-22.391047881052693,-77.69354726716954
2020-04-14,Taiwan,318,2,208,2267,24000000,56.48011790609908,21.728751630230022
2022-01-24,India,537,3,321,4074,1380000000,19.55840217750881,-54.93638207628618
2020-11-01,Taiwan,358,3,86,1328,24000000,43.494922443807866,76.61075622907285
2021-04-25,India,444,6,250,1935,1380000000,9.069115270985094,11.533150186136908
2020-10-08,US,385,7,184,2991,331000000,-28.203922911508748,40.217300891663086
2020-10-08,US,370,6,235,2694,331000000,-34.28843338649138,-116.83050411817351
2021-05-03,India,450,12,314,3055,1380000000,33.48036626523819,-6.2846790882475005
2021-09-06,US,450,6,368,2396,331000000,48.232699170692754,-26.58620789082667
2020-10-24,India,357,6,195,2193,1380000000,-16.983112494715943,74.00576612636809
2021-02-01,China,419,4,353,1979,1402000000,-29.25446904146176,-50.01789712911038
2020-02-02,India,268,4,100,2158,1380000000,1.2814401951065122,-60.10656995858383
2021-12-05,China,530,12,376,2290,1402000000,-3.814106001949213,124.6595360984796
2021-04-14,US,431,6,225,3089,331000000,-21.162424907530106,-107.08219026377034
2021-05-23,China,457,6,385,1565,1402000000,29.71041104252342,-113.28454137969885
2020-08-29,Taiwan,361,8,239,1353,24000000,36.35228888844094,148.10439013972888
2020-11-19,China,350,2,270,2466,1402000000,-16.884479107518867,-4.097355532677938
2020-11-05,Spain,367,7,240,1940,47000000,-19.840428778035577,75.07559421812141
2021-03-10,US,449,11,106,3590,331000000,51.21566502978074,112.28008814551282
2022-03-20,Brazil,604,13,193,3131,212000000,48.71295636404149,-117.9570894038245
2021-06-17,India,436,5,275,2896,1380000000,59.8368301715886,-85.60975162624817
2020-04-08,India,263,5,187,1054,1380000000,9.724651286820901,-93.7988801235154
2020-08-06,US,344,4,268,1760,331000000,32.38521256914785,109.83366037467033
2020-11-02,China,371,8,261,1608,1402000000,-2.2181841280778016,-18.45856784518041
2020-05-31,India,372,5,122,1941,1380000000,-37.79959253956895,-39.053962827717214
2021-09-11,India,492,14,151,3295,1380000000,29.96534346249929,45.79301259661867
2021-12-07,Italy,545,9,190,3111,60000000,-32.46548160842987,-2.856481540166584
2022-01-28,US,560,15,139,1984,331000000,-19.408787593279072,120.48443614738883
2021-03-27,US,399,10,278,3377,331000000,33.90519182709983,-2.3517101556603563
2021-07-06,Brazil,371,9,304,1170,212000000,-7.1933616100728415,-24.865067309738322
2022-03-19,Taiwan,551,7,185,2086,24000000,-38.106533819701305,-27.485430862000698
2022-01-19,Italy,508,10,361,2323,60000000,7.776827513671108,-100.96390959707868
2021-12-19,Spain,543,3,271,2504,47000000,23.40687328942135,-1.0823586044315903
2021-07-09,India,543,11,317,2849,1380000000,-12.820060418813881,97.09157261677703
2021-07-30,Spain,494,7,135,4015,47000000,-11.329794747595145,148.7855814612438
2020-08-11,Italy,339,6,283,2431,60000000,34.64306668563353,12.700444833703983
2021-12-14,India,589,14,465,3701,1380000000,-37.94414570265298,9.517871084585181
2021-05-31,US,477,12,152,3465,331000000,4.315570522244407,133.06862109868916
2020-03-08,US,278,4,110,2747,331000000,-0.9031580428293395,116.72919786206276
2020-04-28,Italy,307,3,111,1763,60000000,54.6062038204405,-91.16991050277387
2022-03-07,Taiwan,568,5,386,3793,24000000,-19.333244113816658,121.65551967386426
2021-08-14,Taiwan,460,9,277,2045,24000000,33.902610627363245,-52.829242727748905
2021-12-22,India,590,17,297,1619,1380000000,-17.93239135506944,-6.509459026490418
2022-01-26,Taiwan,548,10,362,4815,24000000,2.498022566019465,-3.7723412600260104
2021-11-03,Taiwan,519,11,240,3341,24000000,52.15416869354797,144.25150083637277
2020-09-07,Brazil,337,7,263,2773,212000000,-3.79025794589802,-24.262524772146577
2021-08-26,Italy,426,12,230,2634,60000000,5.471108649612567,-19.666878737712608
2021-12-20,India,477,13,184,3359,1380000000,-34.50960690086081,21.13346189044134
2021-06-25,Spain,424,10,266,1747,47000000,14.942842600342182,17.561440270807935
2021-04-06,China,424,6,194,2205,1402000000,46.7998880568787,41.44282975738514
2020-10-10,China,380,2,199,3485,1402000000,-11.728786119122557,110.58485464447827
2021-05-18,US,433,3,220,1495,331000000,40.81228546313473,145.5815120176598
2021-01-11,Spain,403,2,248,2166,47000000,3.083386171321557,-48.75506152402738
2021-08-26,India,447,9,136,3056,1380000000,-5.104991473824171,61.4384931522149
2021-05-09,India,441,3,104,1769,1380000000,-30.839609757115724,33.40907853071323
2021-01-10,US,399,3,285,2696,331000000,30.583486907598342,84.1287866861635
2021-06-28,US,489,7,155,3741,331000000,49.806789370685664,-14.24476615927486
2020-07-26,Italy,331,9,243,1236,60000000,47.15630425928197,94.6130635478178
2021-01-05,India,403,10,334,1926,1380000000,48.55831783433544,41.062771348730394
2021-08-03,India,498,6,144,1646,1380000000,-39.49948486151294,144.44983085215517
2020-06-18,US,287,2,249,1442,331000000,31.00477354574221,148.85883310867274
2020-04-02,China,253,5,181,686,1402000000,3.3215898951363485,-38.19584065448615
2020-10-21,US,370,4,234,2384,331000000,-31.73112658595224,56.07936509187826
2022-01-26,India,556,15,228,3944,1380000000,58.07644557860078,-4.0402327591525875
2020-05-16,Brazil,276,7,89,2789,212000000,-28.43803855174316,26.87092664434215
2021-08-09,China,468,7,276,2829,1402000000,-35.72039279238203,10.21542765910425
2021-10-28,Taiwan,512,6,248,2268,24000000,56.63884423139001,-29.0118158214391
2020-04-14,India,274,2,202,1879,1380000000,-37.04881450139595,-125.18786053761492
2021-10-01,US,530,6,233,2418,331000000,34.7409723020625,-84.65307068289113
2020-04-20,US,249,1,100,916,331000000,-39.928586983917874,123.0170397554565
2020-08-06,Spain,317,1,110,1453,47000000,36.04142215276802,-58.822103480510194
2021-02-24,Spain,393,3,235,3213,47000000,-10.635799294567292,0.3531176680891974
2020-04-02,China,256,3,66,1630,1402000000,-0.7525961480720937,-103.66221336590452
2020-08-02,India,303,6,213,1745,1380000000,4.316913492561838,60.68486593175868
2021-02-04,India,405,10,359,1743,1380000000,-31.059322056156567,141.70892868497123
2021-05-10,Spain,467,7,396,1893,47000000,12.244497067396011,17.313794591959265
2020-12-26,China,361,10,97,1512,1402000000,17.045041696741585,-113.3881580514086
2020-12-05,US,400,11,194,2178,331000000,7.71682224692816,56.2122302467356
2020-08-18,Brazil,367,7,307,1716,212000000,-24.058048035107124,-0.3623683164684621
2021-05-13,Italy,478,8,375,2791,60000000,1.7929674196575789,141.52843297622223
2022-03-06,India,572,6,234,4086,1380000000,-8.734285777503679,70.84325216470992
2020-08-03,US,311,6,231,2046,331000000,32.00746669394846,139.8792984868988
2020-06-26,Brazil,301,7,265,1860,212000000,-24.93470850064726,121.17018000098864
2020-11-25,Italy,369,6,171,1697,60000000,31.15969635072277,-21.89154122303914
2020-09-02,India,334,7,156,2849,1380000000,4.8968999844165495,-92.88448026584376
2021-06-14,US,381,2,331,1965,331000000,9.306410525638114,20.527238362264114
2022-01-13,Brazil,527,5,109,2874,212000000,-23.648326384964744,17.284300501753336
2021-05-23,China,428,6,133,3001,1402000000,9.604326255151719,18.81003146148126
2021-06-20,China,480,11,286,3053,1402000000,25.77532458395089,-90.1710790672472
2021-03-01,US,380,6,238,2445,331000000,33.34909464583578,-119.26073172446472
2020-05-22,US,278,8,227,2016,331000000,29.217043972078883,39.99405079803279
2021-04-28,China,388,9,80,3606,1402000000,-23.74455948084485,-94.13014071289014
2022-02-02,Brazil,516,8,194,3213,212000000,30.202928781340944,131.62338946742364
2020-05-04,Taiwan,293,1,229,2069,24000000,9.871856956308825,-91.62737074787478
2020-03-19,US,315,4,96,1970,331000000,-4.360837518572232,16.329059552108674
2020-05-31,Spain,293,8,201,763,47000000,24.770007000568228,-32.09263298151295
2020-11-22,Taiwan,382,2,274,1957,24000000,-10.968546331988925,-58.529724875966565
2020-06-07,Taiwan,311,5,124,1929,24000000,-31.893538149855136,-48.25378190607776
2021-03-10,Spain,415,8,250,3288,47000000,48.81236004801862,52.431645400096244
2021-04-26,Brazil,476,7,231,4015,212000000,-16.204271473396044,131.26369161387333
2020-08-21,US,318,5,92,2591,331000000,55.61484018907018,147.70936795278607
2021-11-30,China,532,8,282,1597,1402000000,-37.50504472715751,35.50113477857906
2022-03-29,Taiwan,528,12,169,2602,24000000,44.59913748021819,71.4534666591295
2021-01-29,Spain,393,5,304,2681,47000000,27.183970456276583,-59.455796859789714
2020-02-01,Brazil,309,6,273,1262,212000000,46.80827437181247,121.47362421612237
2021-07-14,China,472,5,360,1976,1402000000,2.47376324875426,-70.46214302378827
2020-03-02,Brazil,275,4,199,2898,212000000,-8.814350090396903,62.71464566873712
2022-02-28,India,569,3,261,1158,1380000000,46.125250261211335,91.91659438737045
2021-10-06,US,517,8,314,4261,331000000,21.183107350643276,50.53822569705727
2020-07-13,Brazil,310,2,278,1730,212000000,27.439397706213953,28.030475321489206
2020-11-16,Brazil,393,5,80,1382,212000000,-9.919429868640858,55.80908235037265
2021-09-29,Brazil,437,9,198,2199,212000000,22.402731769719303,59.17755993961282
2021-02-13,US,437,8,127,2832,331000000,10.366232188937097,-97.52046770976085
2020-11-13,India,368,4,184,1840,1380000000,9.120493686129826,-128.61129305357179
2020-02-14,US,272,3,158,1468,331000000,9.510122024858894,92.4577554815427
2021-03-30,Brazil,438,9,107,1815,212000000,43.82848191610486,-112.64782969062222
2021-07-08,Italy,472,8,286,2562,60000000,44.551203431603966,-127.01564293868161
2020-08-26,US,359,5,318,2534,331000000,-31.872067571798297,75.22703974066434
2020-06-25,US,312,6,66,2869,331000000,-17.47644732112032,125.91720746914004
2020-03-07,Brazil,271,5,108,912,212000000,-32.220933400101046,59.260552268362915
2022-02-28,China,482,8,341,4072,1402000000,-35.893312748286284,-49.487323855480724
2020-11-16,US,380,4,289,948,331000000,1.6553203451088692,-9.401842512038854
2020-12-17,India,419,6,240,2133,1380000000,38.70308704693562,2.312235351217282
2021-01-11,Italy,383,6,89,2977,60000000,8.644324035400054,-72.30325675518445
2021-09-12,US,450,7,184,3481,331000000,26.759052328826925,-14.406728920992933
2021-09-25,Italy,545,13,403,4141,60000000,-35.95064066183973,-116.8447858886899
2020-08-31,US,323,3,174,1138,331000000,-15.34467552420524,-128.56137852042227
2021-06-26,India,517,4,380,3642,1380000000,9.096687926477657,20.401416914608376
2020-07-14,Brazil,282,6,80,2932,212000000,-37.238129223024785,7.261566888489909
2020-12-05,Italy,360,6,258,818,60000000,1.5586596510091582,103.2570208838535
2021-06-27,India,430,6,195,1418,1380000000,-39.15138863399168,50.0149296965412
2021-03-21,Brazil,428,7,108,2285,212000000,-4.722297517284574,78.05666873382478
2021-01-01,US,417,10,102,1586,331000000,-23.037558698474147,41.30452743775456
2020-09-23,US,340,1,198,1933,331000000,-4.523804305359178,125.59509013139603
2021-01-31,Spain,427,3,273,1838,47000000,17.54478291196341,-30.190388023254897
